,id_student,id_course,average,bac_average,status
0,14011198070,STRM,7.89,11.58,Admis/Session1
1,14011198180,STRM,11.52,11.85,Admis/Session1
2,14011198183,STRM,7.53,11.79,Admis/Dettes
3,14011198389,STRM,10.85,11.77,Admis/Dettes
4,14011198407,STRM,7.06,11.57,Admis/Dettes
5,14011198445,STRM,8.21,11.13,Admis/Dettes
6,14011198474,STRM,6.25,11.43,Admis/Dettes
7,14011198512,STRM,10.38,11.89,Admis/Dettes
8,14011198521,STRM,8.54,11.55,Admis/Session2
9,14011198539,STRM,6.88,11.5,Admis/Session1
10,14011198566,STRM,7.87,11.13,Admis/Dettes
11,14011198597,STRM,7.56,11.07,Admis/Session2
12,14011298620,STRM,10.2,11.37,Admis/Session2
13,14011298622,STRM,7.72,11.07,Admis/Session1
14,14011298636,STRM,12.35,11.43,Admis/Session1
15,14011298641,STRM,11.17,11.86,Admis/Dettes
16,14011298670,STRM,10.03,11.26,Admis/Session1
17,14011298695,STRM,12.02,11.19,Admis/Dettes
18,14011298765,STRM,12.64,11.99,Admis/Session2
19,14011298834,STRM,7.05,11.22,Admis/Session2
20,14011298877,STRM,7.57,11.88,Admis/Dettes
21,14011298885,STRM,11.36,11.49,Admis/Dettes
22,14011298977,STRM,8.07,11.27,Admis/Session2
23,14011298981,STRM,10.23,11.47,Admis/Dettes
24,14011299015,STRM,10.19,11.49,Admis/Dettes
25,14011299032,STRM,9.7,11.72,Admis/Session1
26,14011299080,STRM,12.34,11.29,Admis/Dettes
27,14011299127,STRM,13.82,11.35,Admis/Session1
28,14011299146,STRM,9.35,11.14,Admis/Session2
29,14011299188,STRM,10.04,11.67,Admis/Session1
