,id_student,id_course,average,bac_average,status
0,14010996922,Aly2,8.7,11.11,Admis/Dettes
1,14011097177,Aly2,8.7,11.37,Admis/Dettes
2,14011097274,Aly2,10.72,11.42,Admis/Session1
3,14011097588,Aly2,4.42,11.68,Admis/Session1
4,14011197866,Aly2,8.38,11.25,Admis/Session1
5,14011197999,Aly2,13.36,11.66,Admis/Session1
6,14011198010,Aly2,10.53,11.48,Admis/Session2
7,14011198070,Aly2,9.2,11.58,Ajourné
8,14011198091,Aly2,12.02,11.44,Admis/Session2
9,14011198180,Aly2,8.2,11.85,Ajourné
10,14011198183,Aly2,11.34,11.79,Ajourné
11,14011198267,Aly2,7.14,11.82,Admis/Session1
12,14011198389,Aly2,6.39,11.77,Ajourné
13,14011198392,Aly2,10.68,11.35,Admis/Session2
14,14011198396,Aly2,7.39,11.72,Admis/Dettes
15,14011198407,Aly2,8.38,11.57,Ajourné
16,14011198419,Aly2,12.38,11.29,Admis/Dettes
17,14011198445,Aly2,4.62,11.13,Ajourné
18,14011198452,Aly2,12.66,11.95,Admis/Session2
19,14011198474,Aly2,4.74,11.43,Ajourné
20,14011198480,Aly2,10.7,11.5,Admis/Session2
21,14011198503,Aly2,10.19,11.17,Admis/Session1
22,14011198512,Aly2,4.88,11.89,Ajourné
23,14011198520,Aly2,10.72,11.99,Admis/Session1
24,14011198521,Aly2,5.74,11.55,Ajourné
25,14011198526,Aly2,5.28,11.92,Admis/Session2
26,14011198528,Aly2,10.87,11.82,Admis/Session2
27,14011198539,Aly2,8.55,11.5,Ajourné
28,14011198544,Aly2,8.8,11.65,Admis/Dettes
29,14011198566,Aly2,7.06,11.13,Ajourné
30,14011198577,Aly2,10.85,11.71,Admis/Session2
31,14011198583,Aly2,9.55,11.44,Admis/Session1
32,14011198585,Aly2,10.86,11.76,Admis/Dettes
33,14011198588,Aly2,10.1,11.99,Admis/Session1
34,14011198597,Aly2,6.06,11.07,Ajourné
