,id_student,id_course,average,bac_average,status
0,14011298736,ALG1,6.7,14.06,Admis/Dettes
1,14011298823,ALG1,11.51,14.46,Admis/Session1
2,14011298919,ALG1,9.7,14.05,Admis/Session1
3,14011298962,ALG1,11.51,14.06,Admis/Dettes
4,14011298964,ALG1,9.51,14.59,Admis/Session2
5,14011298966,ALG1,12.89,14.91,Admis/Session1
6,14011299010,ALG1,9.7,14.75,Admis/Session1
7,14011299026,ALG1,12.34,14.37,Admis/Session1
8,14011299068,ALG1,8.04,14.44,Admis/Session1
9,14011299105,ALG1,13.17,14.54,Admis/Session1
10,14011299110,ALG1,11.18,14.39,Admis/Session1
11,14011299118,ALG1,6.68,14.71,Admis/Session2
12,14011299122,ALG1,11.34,14.77,Admis/Session2
