,id_student,id_course,average,bac_average,status
0,14011198070,Analy,7.38,11.58,Admis/Session1
1,14011198180,Analy,7.55,11.85,Admis/Session1
2,14011198183,Analy,5.39,11.79,Admis/Dettes
3,14011198389,Analy,4.59,11.77,Admis/Dettes
4,14011198407,Analy,7.54,11.57,Admis/Dettes
5,14011198445,Analy,8.21,11.13,Admis/Dettes
6,14011198474,Analy,7.06,11.43,Admis/Dettes
7,14011198512,Analy,6.72,11.89,Admis/Dettes
8,14011198521,Analy,7.71,11.55,Admis/Session2
9,14011198539,Analy,7.74,11.5,Admis/Session1
10,14011198566,Analy,6.72,11.13,Admis/Dettes
11,14011198597,Analy,9.36,11.07,Admis/Session2
12,14011298620,Analy,7.38,11.37,Admis/Session2
13,14011298622,Analy,11.62,11.07,Admis/Session1
14,14011298636,Analy,8.04,11.43,Admis/Session1
15,14011298641,Analy,10.04,11.86,Admis/Dettes
16,14011298670,Analy,9.04,11.26,Admis/Session1
17,14011298695,Analy,9.68,11.19,Admis/Dettes
18,14011298765,Analy,10.61,11.99,Admis/Session2
19,14011298834,Analy,10.77,11.22,Admis/Session2
20,14011298877,Analy,9.28,11.88,Admis/Dettes
21,14011298885,Analy,6.97,11.49,Admis/Dettes
22,14011298977,Analy,8.36,11.27,Admis/Session2
23,14011298981,Analy,6.46,11.47,Admis/Dettes
24,14011299015,Analy,7.38,11.49,Admis/Dettes
25,14011299032,Analy,10.36,11.72,Admis/Session1
26,14011299080,Analy,8.01,11.29,Admis/Dettes
27,14011299127,Analy,9.7,11.35,Admis/Session1
28,14011299146,Analy,8.88,11.14,Admis/Session2
29,14011299188,Analy,11.29,11.67,Admis/Session1
