,id_student,id_course,average,bac_average,status
0,14010996922,His-s,6.0,11.11,Admis/Dettes
1,14011097177,His-s,11.0,11.37,Admis/Dettes
2,14011097274,His-s,6.0,11.42,Admis/Session1
3,14011097588,His-s,6.0,11.68,Admis/Session1
4,14011197866,His-s,10.0,11.25,Admis/Session1
5,14011197999,His-s,8.0,11.66,Admis/Session1
6,14011198010,His-s,5.0,11.48,Admis/Session2
7,14011198070,His-s,12.0,11.58,Ajourné
8,14011198091,His-s,6.0,11.44,Admis/Session2
9,14011198180,His-s,4.0,11.85,Ajourné
10,14011198183,His-s,9.0,11.79,Ajourné
11,14011198267,His-s,6.0,11.82,Admis/Session1
12,14011198389,His-s,10.0,11.77,Ajourné
13,14011198392,His-s,6.0,11.35,Admis/Session2
14,14011198396,His-s,7.0,11.72,Admis/Dettes
15,14011198407,His-s,5.0,11.57,Ajourné
16,14011198419,His-s,7.0,11.29,Admis/Dettes
17,14011198445,His-s,8.0,11.13,Ajourné
18,14011198452,His-s,10.0,11.95,Admis/Session2
19,14011198474,His-s,10.0,11.43,Ajourné
20,14011198480,His-s,5.0,11.5,Admis/Session2
21,14011198503,His-s,14.0,11.17,Admis/Session1
22,14011198520,His-s,12.0,11.99,Admis/Session1
23,14011198521,His-s,10.0,11.55,Ajourné
24,14011198526,His-s,4.0,11.92,Admis/Session2
25,14011198528,His-s,6.0,11.82,Admis/Session2
26,14011198539,His-s,6.0,11.5,Ajourné
27,14011198544,His-s,5.0,11.65,Admis/Dettes
28,14011198566,His-s,6.0,11.13,Ajourné
29,14011198577,His-s,10.0,11.71,Admis/Session2
30,14011198583,His-s,5.0,11.44,Admis/Session1
31,14011198585,His-s,7.0,11.76,Admis/Dettes
32,14011198588,His-s,7.0,11.99,Admis/Session1
33,14011198597,His-s,5.0,11.07,Ajourné
