,id_student,id_course,average,bac_average,status
0,14011097130,Aly2,10.7,13.95,Admis/Session1
1,14011097203,Aly2,17.0,13.34,Ajourné
2,14011097250,Aly2,11.68,13.12,Admis/Session1
3,14011097264,Aly2,9.37,13.42,Ajourné
4,14011097286,Aly2,13.02,13.77,Admis/Session1
5,14011097300,Aly2,12.0,13.3,Admis/Dettes
6,14011097323,Aly2,7.4,13.75,Admis/Session1
7,14011097339,Aly2,12.0,13.09,Admis/Session1
8,14011097448,Aly2,9.72,13.1,Admis/Session1
9,14011097465,Aly2,9.04,13.87,Admis/Session2
10,14011097502,Aly2,12.85,13.11,Admis/Session1
11,14011097518,Aly2,9.71,13.5,Admis/Session1
12,14011097531,Aly2,7.55,13.39,Admis/Session2
13,14011097544,Aly2,6.41,13.71,Ajourné
14,14011097546,Aly2,13.05,13.05,Admis/Session1
15,14011097606,Aly2,11.04,13.19,Admis/Session1
16,14011097617,Aly2,11.69,13.94,Admis/Session2
