,id_student,id_course,average,bac_average,status
0,14011097150,Mecaq,5.06,12.13,Admis/Dettes
1,14011097276,Mecaq,5.9,12.21,Admis/Session1
2,14011097478,Mecaq,7.04,12.42,Ajourné
3,14011097634,Mecaq,11.02,12.78,Admis/Session1
4,14011197795,Mecaq,9.72,12.45,Admis/Session2
5,14011197807,Mecaq,10.68,12.14,Admis/Session2
6,14011197808,Mecaq,4.39,12.69,Admis/Dettes
7,14011197810,Mecaq,12.52,12.02,Admis/Dettes
8,14011197872,Mecaq,10.38,12.13,Admis/Session1
9,14011197893,Mecaq,7.38,12.65,Admis/Dettes
10,14011197914,Mecaq,10.04,12.19,Admis/Session1
11,14011197936,Mecaq,6.72,12.37,Admis/Session1
12,14011197947,Mecaq,8.72,12.98,Admis/Session1
13,14011197960,Mecaq,8.04,12.98,Ajourné
14,14011197966,Mecaq,8.7,12.62,Admis/Session1
15,14011197977,Mecaq,8.04,12.54,Admis/Session1
16,14011197993,Mecaq,6.04,12.38,Admis/Dettes
17,14011198007,Mecaq,9.04,12.01,Admis/Session1
18,14011198033,Mecaq,9.04,12.22,Admis/Session1
19,14011198053,Mecaq,10.68,12.44,Ajourné
20,14011198072,Mecaq,11.7,12.88,Admis/Session1
21,14011198084,Mecaq,9.06,12.99,Admis/Dettes
22,14011198087,Mecaq,6.04,12.13,Ajourné
23,14011198113,Mecaq,12.02,12.05,Admis/Session2
24,14011198116,Mecaq,11.19,12.0,Admis/Session1
25,14011198125,Mecaq,12.67,12.2,Ajourné
26,14011198166,Mecaq,6.04,12.25,Ajourné
27,14011198174,Mecaq,10.38,12.29,Admis/Session1
28,14011198198,Mecaq,6.57,12.95,Admis/Session1
29,14011198214,Mecaq,6.54,12.33,Admis/Dettes
30,14011198282,Mecaq,8.04,12.05,Admis/Session2
31,14011198286,Mecaq,12.69,12.73,Admis/Session2
32,14011198334,Mecaq,10.99,12.44,Ajourné
33,14011198391,Mecaq,7.55,12.36,Admis/Dettes
34,14011198410,Mecaq,6.24,12.46,Admis/Session1
35,14011198430,Mecaq,8.55,12.48,Admis/Dettes
36,14011198433,Mecaq,8.55,12.0,Admis/Session1
37,14011198434,Mecaq,8.02,12.75,Admis/Session2
38,14011198501,Mecaq,8.04,12.87,Admis/Session1
39,14011198504,Mecaq,10.04,12.39,Admis/Session2
40,14011198511,Mecaq,6.06,12.35,Admis/Session1
41,14011198530,Mecaq,7.7,12.11,Admis/Session2
42,14011198543,Mecaq,7.07,12.57,Admis/Dettes
43,14011198576,Mecaq,11.66,12.23,Ajourné
44,14011198582,Mecaq,7.55,12.64,Admis/Session1
45,14011198587,Mecaq,10.38,12.69,Admis/Session2
