,id_student,id_course,average,bac_average,status
0,14011097150,Agl,10.0,12.13,Ajourné
1,14011097152,Agl,10.0,12.21,Admis/Session1
2,14011097276,Agl,4.0,12.21,Ajourné
3,14011097292,Agl,6.0,12.92,Admis/Session1
4,14011097372,Agl,11.5,12.4,Admis/Session1
5,14011097420,Agl,5.0,12.48,Admis/Session1
6,14011097422,Agl,8.0,12.59,Admis/Session1
7,14011097436,Agl,7.0,12.76,Admis/Session1
8,14011097441,Agl,12.0,12.78,Admis/Session1
9,14011097456,Agl,8.0,12.21,Admis/Session2
10,14011097471,Agl,11.0,12.49,Admis/Session2
11,14011097478,Agl,10.0,12.42,Ajourné
12,14011097496,Agl,10.0,12.55,Admis/Session2
13,14011097505,Agl,4.0,12.7,Admis/Session1
14,14011097564,Agl,3.0,12.85,Admis/Session1
15,14011097593,Agl,3.0,12.79,Admis/Session1
16,14011097599,Agl,5.0,12.75,Admis/Session2
17,14011097634,Agl,13.0,12.78,Ajourné
