,id_student,id_course,average,bac_average,status
0,14010996899,Algé2,11.0,12.15,Admis/Session2
1,14011097150,Algé2,7.22,12.13,Ajourné
2,14011097152,Algé2,7.38,12.21,Admis/Session1
3,14011097276,Algé2,6.55,12.21,Ajourné
4,14011097292,Algé2,8.7,12.92,Admis/Session1
5,14011097372,Algé2,9.7,12.4,Admis/Session1
6,14011097420,Algé2,7.04,12.48,Admis/Session1
7,14011097422,Algé2,7.04,12.59,Admis/Session1
8,14011097436,Algé2,8.7,12.76,Admis/Session1
9,14011097441,Algé2,11.68,12.78,Admis/Session1
10,14011097456,Algé2,11.98,12.21,Admis/Session2
11,14011097471,Algé2,10.36,12.49,Admis/Session2
12,14011097478,Algé2,4.04,12.42,Ajourné
13,14011097496,Algé2,4.71,12.55,Admis/Session2
14,14011097505,Algé2,9.7,12.7,Admis/Session1
15,14011097564,Algé2,11.69,12.85,Admis/Session1
16,14011097593,Algé2,10.02,12.79,Admis/Session1
17,14011097599,Algé2,10.35,12.75,Admis/Session2
18,14011097634,Algé2,9.7,12.78,Ajourné
