,id_student,id_course,average,bac_average,status
0,14011097150,Elect,5.71,12.13,Ajourné
1,14011097152,Elect,14.0,12.21,Admis/Session1
2,14011097276,Elect,16.65,12.21,Ajourné
3,14011097292,Elect,10.7,12.92,Admis/Session1
4,14011097372,Elect,10.37,12.4,Admis/Session1
5,14011097420,Elect,17.32,12.48,Admis/Session1
6,14011097422,Elect,14.0,12.59,Admis/Session1
7,14011097436,Elect,10.36,12.76,Admis/Session1
8,14011097441,Elect,16.33,12.78,Admis/Session1
9,14011097456,Elect,16.0,12.21,Admis/Session2
10,14011097471,Elect,11.36,12.49,Admis/Session2
11,14011097478,Elect,11.0,12.42,Ajourné
12,14011097496,Elect,12.32,12.55,Admis/Session2
13,14011097505,Elect,8.72,12.7,Admis/Session1
14,14011097564,Elect,7.4,12.85,Admis/Session1
15,14011097593,Elect,10.04,12.79,Admis/Session1
16,14011097599,Elect,12.02,12.75,Admis/Session2
17,14011097634,Elect,4.72,12.78,Ajourné
