,id_student,id_course,average,bac_average,status
0,14010996899,StatD,7.84,12.15,Admis/Session2
1,14011097150,StatD,1.35,12.13,Ajourné
2,14011097152,StatD,4.32,12.21,Admis/Session1
3,14011097276,StatD,8.36,12.21,Ajourné
4,14011097292,StatD,7.22,12.92,Admis/Session1
5,14011097372,StatD,9.21,12.4,Admis/Session1
6,14011097420,StatD,3.71,12.48,Admis/Session1
7,14011097422,StatD,6.22,12.59,Admis/Session1
8,14011097436,StatD,3.89,12.76,Admis/Session1
9,14011097441,StatD,4.4,12.78,Admis/Session1
10,14011097456,StatD,10.65,12.21,Admis/Session2
11,14011097471,StatD,6.36,12.49,Admis/Session2
12,14011097478,StatD,6.02,12.42,Ajourné
13,14011097496,StatD,9.51,12.55,Admis/Session2
14,14011097505,StatD,7.54,12.7,Admis/Session1
15,14011097564,StatD,7.22,12.85,Admis/Session1
16,14011097593,StatD,6.38,12.79,Admis/Session1
17,14011097599,StatD,6.7,12.75,Admis/Session2
18,14011097634,StatD,9.35,12.78,Ajourné
