,id_student,id_course,average,bac_average,status
0,14011097130,CF,13.57,13.95,Admis/Session1
1,14011097203,CF,10.39,13.34,Ajourné
2,14011097250,CF,15.38,13.12,Admis/Session1
3,14011097264,CF,6.02,13.42,Ajourné
4,14011097286,CF,10.69,13.77,Admis/Session1
5,14011097300,CF,11.34,13.3,Admis/Dettes
6,14011097323,CF,14.03,13.75,Admis/Session1
7,14011097339,CF,12.02,13.09,Admis/Session1
8,14011097448,CF,11.9,13.1,Admis/Session1
9,14011097465,CF,14.49,13.87,Admis/Session2
10,14011097502,CF,12.36,13.11,Admis/Session1
11,14011097518,CF,9.41,13.5,Admis/Session1
12,14011097531,CF,7.38,13.39,Admis/Session2
13,14011097544,CF,10.34,13.71,Ajourné
14,14011097546,CF,15.55,13.05,Admis/Session1
15,14011097606,CF,13.07,13.19,Admis/Session1
16,14011097617,CF,11.53,13.94,Admis/Session2
