,id_student,id_course,average,bac_average,status
0,14011097177,TPBUR,14.0,11.37,Ajourné
1,14011097195,TPBUR,13.0,11.32,Admis/Session2
2,14011097274,TPBUR,10.0,11.42,Ajourné
3,14011097290,TPBUR,17.0,11.38,Admis/Session2
4,14011097377,TPBUR,12.75,11.04,Admis/Dettes
5,14011097400,TPBUR,11.0,11.73,Admis/Session2
6,14011097401,TPBUR,13.0,11.21,Admis/Session2
7,14011097402,TPBUR,15.0,11.21,Admis/Session2
8,14011097458,TPBUR,10.0,11.63,Admis/Session1
9,14011097473,TPBUR,12.0,11.7,Admis/Dettes
10,14011097482,TPBUR,13.0,11.38,Admis/Session1
11,14011097486,TPBUR,15.0,11.5,Admis/Dettes
12,14011097534,TPBUR,10.0,11.39,Admis/Dettes
13,14011097588,TPBUR,17.5,11.68,Ajourné
14,14011097615,TPBUR,11.5,11.33,Admis/Dettes
15,14011097629,TPBUR,14.0,11.84,Admis/Session1
16,14011097632,TPBUR,17.0,11.28,Admis/Session2
